	Variable de la estacion MagyaCba La Cumbrecita 
 
Temp	Hume	Pto.Ro	Precipt	Vel.Vie	Raf.Vie	  Pres	Rad.Sol	Temp_S1	Temp_S2	Temp_S3	Hum_S1	Hum_S2	Hum_S3	Hum_Hoja
13.50 	 86.60 	 11.30	 0.00	 0.50	 1.90	 858.80	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 87.00 	 11.30	 0.00	 2.00	 5.40	 860.00	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 87.10 	 11.30	 0.00	 0.00	 0.00	 860.00	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 87.10 	 11.30	 0.00	 0.00	 0.00	 859.40	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 87.20 	 11.30	 0.00	 0.00	 0.00	 860.00	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 87.10 	 11.30	 0.00	 0.00	 0.00	 859.40	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 87.10 	 11.30	 0.00	 0.00	 0.00	 858.10	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.50 	 87.10 	 11.40	 0.00	 0.00	 0.00	 859.40	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.50 	 86.90 	 11.40	 0.00	 0.00	 0.00	 859.40	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 86.70 	 11.40	 0.00	 0.00	 0.00	 858.80	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 86.20 	 11.30	 0.00	 0.00	 0.00	 859.40	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 86.40 	 11.40	 0.00	 0.00	 0.00	 860.00	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 85.90 	 11.30	 0.00	 0.00	 0.00	 860.00	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 85.80 	 11.30	 0.00	 0.00	 0.00	 858.80	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 86.10 	 11.30	 0.00	 0.00	 0.00	 858.10	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 86.00 	 11.30	 0.00	 0.00	 0.00	 859.40	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.70 	 86.00 	 11.40	 0.00	 0.00	 0.00	 858.10	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.70 	 85.70 	 11.30	 0.00	 0.00	 0.00	 858.80	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.80 	 85.70 	 11.40	 0.00	 0.00	 0.00	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.90 	 85.50 	 11.50	 0.00	 0.00	 0.00	 858.80	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.80 	 85.10 	 11.30	 0.00	 0.00	 0.00	 858.10	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.70 	 84.30 	 11.10	 0.00	 0.00	 0.00	 857.50	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.70 	 84.10 	 11.10	 0.00	 0.00	 0.00	 858.10	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 83.90 	 10.90	 0.00	 0.00	 0.00	 857.50	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.50 	 83.90 	 10.80	 0.00	 0.00	 0.00	 859.40	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.50 	 83.90 	 10.80	 0.00	 0.00	 0.00	 856.90	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 84.00 	 10.80	 0.00	 0.00	 0.00	 858.80	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 84.20 	 10.80	 0.00	 0.00	 0.00	 858.10	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.30 	 85.30 	 10.90	 0.00	 0.00	 0.00	 858.10	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.30 	 85.60 	 10.90	 0.00	 0.00	 0.00	 856.90	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.10 	 84.80 	 10.60	 0.00	 0.00	 0.00	 858.10	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.00 	 85.00 	 10.50	 0.00	 0.00	 0.00	 857.50	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.00 	 85.10 	 10.60	 0.00	 0.00	 0.00	 858.10	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.00 	 84.70 	 10.50	 0.00	 0.00	 0.00	 857.50	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
12.90 	 84.80 	 10.40	 0.00	 0.00	 0.00	 856.90	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.00 	 84.30 	 10.40	 0.00	 0.00	 0.00	 857.50	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
12.90 	 84.40 	 10.30	 0.00	 0.00	 0.00	 858.80	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
12.90 	 84.40 	 10.30	 0.00	 0.00	 0.00	 857.50	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
12.90 	 84.20 	 10.30	 0.00	 0.00	 0.00	 858.80	 0.00	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.00 	 83.80 	 10.30	 0.00	 0.70	 5.80	 856.90	 0.00	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.20 	 83.20 	 10.40	 0.00	 1.80	 4.60	 858.80	 44.40	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.80 	 81.70 	 10.70	 0.00	 0.70	 4.60	 860.00	 106.10	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.10 	 80.30 	 10.80	 0.00	 1.70	 5.50	 859.40	 67.50	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.40 	 78.10 	 10.60	 0.00	 1.60	 5.50	 858.80	 77.20	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.60 	 79.20 	 11.00	 0.00	 1.30	 2.80	 858.10	 104.20	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.90 	 76.30 	 10.80	 0.00	 3.80	 3.80	 858.80	 158.20	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 75.10 	 10.80	 0.00	 4.40	 7.70	 858.10	 167.80	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.40 	 73.40 	 10.70	 0.00	 6.00	 12.90	 859.40	 148.50	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.60 	 71.80 	 10.50	 0.00	 7.70	 16.00	 858.80	 144.70	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.80 	 71.00 	 10.60	 0.00	 9.00	 18.50	 858.80	 140.80	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.90 	 70.50 	 10.50	 0.00	 8.50	 25.40	 858.10	 148.50	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.00 	 71.00 	 10.70	 0.00	 8.10	 15.00	 860.60	 250.80	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.20 	 70.30 	 10.80	 0.00	 8.00	 18.20	 858.80	 270.10	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.30 	 70.30 	 10.90	 0.00	 9.00	 15.10	 860.00	 245.00	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.20 	 69.60 	 10.60	 0.00	 9.80	 21.20	 859.40	 183.30	 20.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.00 	 70.00 	 10.50	 0.00	 9.40	 22.90	 858.80	 135.00	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.00 	 69.00 	 10.30	 0.00	 8.10	 21.50	 858.80	 164.00	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.40 	 68.80 	 10.70	 0.00	 6.50	 12.60	 860.00	 258.50	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.70 	 66.70 	 10.50	 0.00	 7.90	 17.70	 858.80	 248.80	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 65.10 	 10.20	 0.00	 7.90	 18.30	 860.60	 214.10	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 65.20 	 10.30	 0.00	 8.40	 16.90	 859.40	 246.90	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.20 	 65.30 	 10.60	 0.00	 6.90	 13.60	 858.80	 245.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.20 	 65.90 	 10.80	 0.00	 9.80	 20.40	 860.00	 283.60	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 65.30 	 10.90	 0.00	 9.70	 21.10	 860.00	 387.70	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 64.80 	 11.20	 0.00	 9.90	 15.00	 858.80	 463.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.70 	 64.70 	 11.00	 0.00	 9.60	 22.10	 858.80	 273.90	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 65.70 	 11.10	 0.00	 8.70	 18.80	 859.40	 231.50	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 65.90 	 11.20	 0.00	 9.00	 17.70	 860.60	 300.90	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 66.40 	 11.30	 0.00	 10.80	 25.10	 859.40	 270.10	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 66.10 	 11.40	 0.00	 8.50	 24.20	 857.50	 308.60	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 66.00 	 11.40	 0.00	 10.60	 21.40	 858.80	 341.40	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 66.70 	 11.50	 0.00	 11.20	 26.40	 860.00	 266.20	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 67.70 	 11.60	 0.00	 10.00	 22.10	 860.60	 181.30	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 68.20 	 11.60	 0.00	 10.00	 19.40	 858.10	 154.30	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.30 	 69.40 	 11.70	 0.00	 10.10	 11.10	 858.80	 164.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.40 	 70.20 	 11.90	 0.00	 8.40	 18.50	 858.10	 173.60	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 68.60 	 12.00	 0.00	 7.50	 13.70	 860.00	 368.40	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 68.40 	 12.20	 0.00	 7.40	 20.10	 858.80	 208.30	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 68.30 	 12.10	 0.00	 7.00	 16.00	 860.00	 194.80	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 69.00 	 12.30	 0.00	 8.30	 13.60	 858.10	 243.10	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 68.90 	 12.30	 0.00	 9.80	 19.90	 858.80	 266.20	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 69.10 	 12.20	 0.00	 11.00	 26.10	 857.50	 262.30	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.70 	 69.90 	 12.10	 0.00	 11.50	 28.90	 858.10	 225.70	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 70.00 	 12.10	 0.00	 11.90	 24.20	 858.80	 204.50	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 70.50 	 12.20	 0.00	 10.70	 19.60	 860.00	 221.80	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 70.80 	 12.40	 0.00	 9.50	 22.50	 857.50	 231.50	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 72.60 	 12.80	 0.00	 11.00	 24.80	 857.50	 285.50	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 73.70 	 13.20	 0.00	 9.40	 25.90	 857.50	 347.20	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 73.10 	 13.40	 0.00	 10.20	 21.60	 857.50	 432.10	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 73.50 	 13.30	 0.00	 11.40	 27.70	 856.20	 389.70	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 74.10 	 13.10	 0.00	 11.40	 21.40	 857.50	 225.70	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 75.00 	 13.00	 0.00	 10.50	 21.90	 856.90	 219.90	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.30 	 76.10 	 13.10	 0.00	 10.00	 26.90	 857.50	 194.80	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.30 	 76.20 	 13.10	 0.00	 10.30	 24.60	 858.10	 202.50	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.20 	 76.90 	 13.10	 0.00	 11.90	 22.80	 855.60	 239.20	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.30 	 77.20 	 13.30	 0.00	 10.30	 22.60	 857.50	 322.10	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.20 	 77.20 	 13.20	 0.00	 11.50	 23.30	 856.20	 216.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.00 	 77.80 	 13.10	 0.00	 10.80	 23.30	 856.90	 171.70	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 78.60 	 13.10	 0.00	 10.80	 22.50	 857.50	 162.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 78.80 	 13.10	 0.00	 10.90	 25.00	 856.90	 218.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 78.80 	 13.20	 0.00	 10.10	 20.10	 856.20	 231.50	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 78.80 	 13.20	 0.00	 9.90	 21.30	 857.50	 237.30	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.00 	 78.10 	 13.20	 0.00	 8.90	 18.60	 858.80	 173.60	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.20 	 77.20 	 13.20	 0.00	 10.30	 25.40	 856.20	 279.70	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.10 	 77.20 	 13.10	 0.00	 10.60	 22.30	 856.90	 162.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 77.70 	 13.00	 0.00	 11.10	 21.90	 855.60	 129.20	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 77.80 	 12.90	 0.00	 11.00	 25.90	 855.60	 104.20	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 77.60 	 13.00	 0.00	 9.70	 17.20	 857.50	 108.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.70 	 77.70 	 12.80	 0.00	 11.60	 25.30	 856.20	 96.50	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.50 	 78.00 	 12.70	 0.00	 12.40	 25.70	 857.50	 77.20	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.40 	 78.60 	 12.70	 0.00	 12.60	 27.50	 856.90	 77.20	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.40 	 78.70 	 12.70	 0.00	 12.30	 25.70	 856.90	 75.20	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.30 	 78.80 	 12.60	 0.00	 11.70	 28.00	 857.50	 73.30	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.30 	 78.90 	 12.60	 0.00	 12.20	 28.00	 857.50	 67.50	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.20 	 79.10 	 12.60	 0.00	 11.70	 27.80	 856.90	 44.40	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.90 	 79.90 	 12.40	 0.00	 12.20	 26.00	 855.60	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 80.70 	 12.40	 0.00	 13.10	 25.00	 855.60	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.50 	 81.30 	 12.30	 0.00	 12.30	 25.00	 856.90	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.40 	 81.50 	 12.30	 0.00	 11.60	 23.70	 855.60	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.40 	 82.10 	 12.40	 0.00	 10.50	 25.00	 857.50	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.30 	 82.70 	 12.40	 0.00	 10.00	 24.50	 857.50	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.30 	 83.20 	 12.50	 0.00	 8.70	 20.60	 856.90	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.40 	 83.30 	 12.60	 0.00	 8.40	 21.00	 856.90	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.30 	 83.80 	 12.60	 0.00	 10.10	 20.60	 856.90	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 84.40 	 12.60	 0.00	 11.50	 23.50	 856.90	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 84.80 	 12.70	 0.00	 10.20	 17.70	 858.10	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.10 	 84.90 	 12.60	 0.00	 9.00	 18.10	 856.90	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.10 	 85.00 	 12.60	 0.00	 10.00	 17.60	 858.10	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.00 	 85.20 	 12.50	 0.00	 11.00	 22.80	 857.50	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.10 	 85.20 	 12.60	 0.00	 9.70	 18.70	 857.50	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.10 	 85.10 	 12.60	 0.00	 10.00	 22.80	 857.50	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.10 	 85.10 	 12.60	 0.00	 7.70	 16.80	 857.50	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 85.10 	 12.70	 0.00	 7.00	 18.30	 858.80	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 85.00 	 12.70	 0.00	 7.90	 22.00	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 85.10 	 12.70	 0.00	 7.30	 17.20	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 85.90 	 12.90	 0.00	 6.60	 6.90	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.00 	 86.30 	 12.70	 0.00	 7.50	 15.80	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.90 	 86.50 	 12.70	 0.00	 7.40	 19.10	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.90 	 86.50 	 12.70	 0.00	 6.60	 8.00	 858.80	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.90 	 86.60 	 12.70	 0.00	 7.80	 17.30	 858.80	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.90 	 86.60 	 12.70	 0.00	 6.70	 14.80	 858.80	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 86.70 	 12.60	 0.00	 7.00	 16.20	 857.50	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 86.90 	 12.60	 0.00	 7.60	 19.50	 857.50	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 86.80 	 12.60	 0.00	 7.00	 14.60	 856.90	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 86.60 	 12.60	 0.00	 5.30	 10.50	 858.10	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 86.60 	 12.60	 0.00	 6.20	 9.80	 858.10	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.90 	 86.50 	 12.70	 0.00	 6.50	 14.80	 857.50	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.90 	 86.60 	 12.70	 0.00	 8.00	 17.50	 856.90	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 86.70 	 12.60	 0.00	 6.00	 13.10	 856.90	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 86.90 	 12.60	 0.00	 7.00	 13.70	 858.10	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.70 	 86.90 	 12.50	 0.00	 6.20	 11.10	 858.10	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.70 	 86.90 	 12.50	 0.00	 6.50	 13.00	 858.10	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.60 	 87.00 	 12.50	 0.00	 6.60	 13.60	 858.10	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.40 	 87.20 	 12.30	 0.00	 5.90	 14.60	 856.90	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.40 	 87.40 	 12.30	 0.00	 4.80	 9.30	 857.50	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.30 	 87.50 	 12.30	 0.00	 5.50	 11.70	 857.50	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.30 	 87.50 	 12.30	 0.00	 5.40	 10.80	 858.80	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.40 	 87.50 	 12.40	 0.00	 5.20	 13.00	 857.50	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.40 	 87.20 	 12.30	 0.00	 2.60	 6.30	 858.80	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.30 	 87.10 	 12.20	 0.00	 0.90	 2.80	 854.40	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.30 	 86.90 	 12.10	 0.00	 2.60	 7.20	 857.50	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.20 	 86.60 	 12.00	 0.00	 0.90	 3.50	 858.80	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 86.50 	 11.80	 0.00	 0.40	 2.80	 856.90	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 87.10 	 11.90	 0.00	 0.00	 0.00	 858.10	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 87.40 	 11.90	 0.00	 0.50	 4.20	 856.90	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 87.80 	 12.00	 0.00	 1.50	 6.00	 856.90	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.90 	 87.80 	 11.90	 0.00	 0.00	 0.00	 856.90	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.90 	 87.70 	 11.90	 0.00	 0.00	 0.00	 858.10	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 87.60 	 12.00	 0.00	 0.10	 3.50	 856.90	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 87.20 	 11.90	 0.00	 0.00	 0.00	 858.10	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 87.20 	 11.90	 0.00	 0.00	 0.00	 856.90	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.10 	 87.10 	 12.00	 0.00	 0.00	 0.00	 856.90	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.10 	 86.80 	 11.90	 0.00	 0.00	 0.00	 856.90	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.10 	 86.80 	 11.90	 0.00	 0.30	 4.50	 858.10	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.00 	 86.70 	 11.80	 0.00	 0.10	 3.20	 857.50	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.90 	 86.70 	 11.70	 0.00	 0.00	 0.00	 857.50	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.70 	 86.80 	 11.50	 0.00	 0.00	 0.00	 857.50	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.60 	 86.60 	 11.40	 0.00	 0.00	 0.00	 858.10	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.50 	 86.70 	 11.30	 0.00	 0.00	 0.00	 858.10	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.40 	 87.20 	 11.30	 0.00	 0.00	 0.00	 858.10	 0.00	 20.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.20 	 86.50 	 11.00	 0.00	 0.00	 0.00	 856.90	 0.00	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
13.00 	 86.40 	 10.80	 0.00	 0.00	 0.00	 856.90	 0.00	 20.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
